0.59876	0.0036367	0.3976	1.02E-09
0.59746	0.0035108	0.39903	6.12E-10
0.59802	0.003826	0.39815	1.06E-09
0.59649	0.0040829	0.39943	1.10E-09
0.59519	0.0043538	0.40046	1.13E-09
0.59314	0.0047677	0.40209	1.15E-09
0.59795	0.0047414	0.3973	1.06E-09
0.59931	0.00445	0.39623	1.05E-09
0.59942	0.0042203	0.39636	1.02E-09
0.59902	0.004021	0.39696	9.89E-10
0.59755	0.0039498	0.39851	9.47E-10
0.59768	0.0044632	0.39786	9.30E-10
0.59873	0.0043085	0.39697	5.41E-10
0.59738	0.0042319	0.39839	5.48E-10
0.59619	0.0045992	0.39921	9.70E-10
0.59409	0.0047625	0.40115	1.00E-09
0.59112	0.0049483	0.40394	1.03E-09
0.58809	0.0051496	0.40676	1.05E-09
0.59575	0.0049072	0.39934	9.57E-10
0.59867	0.0049967	0.39633	9.49E-10
0.59906	0.0049174	0.39602	9.27E-10
0.59918	0.0047299	0.39609	8.95E-10
0.59868	0.0046013	0.39672	8.57E-10
0.59714	0.0045555	0.3983	8.14E-10
0.59759	0.0034951	0.39891	1.62E-09
0.59792	0.0034166	0.39866	1.57E-09
0.59908	0.0035567	0.39736	1.58E-09
0.59787	0.0039851	0.39815	1.59E-09
0.59803	0.0034006	0.39857	1.47E-09
0.59937	0.0034751	0.39715	1.50E-09
0.5989	0.0037976	0.39731	1.52E-09
0.59928	0.0039507	0.39677	1.49E-09
0.59782	0.0037312	0.39845	1.48E-09
0.59799	0.003417	0.39859	1.34E-09
0.59939	0.0034677	0.39714	1.39E-09
0.59872	0.0037311	0.39755	1.42E-09
0.59817	0.004068	0.39777	1.44E-09
0.59921	0.0041324	0.39666	1.38E-09
0.59921	0.0038213	0.39697	1.37E-09
0.59774	0.0037349	0.39853	1.34E-09
0.598	0.0033756	0.39862	1.20E-09
0.59936	0.0034549	0.39718	1.25E-09
0.5986	0.0037426	0.39766	1.29E-09
0.59731	0.0040182	0.39867	1.32E-09
0.59562	0.0043796	0.4	1.34E-09
0.59865	0.004387	0.39696	1.27E-09
0.59927	0.0040785	0.39665	1.26E-09
0.59911	0.0038241	0.39706	1.23E-09
0.59763	0.0037436	0.39862	1.19E-09
0.59913	0.0035002	0.39737	1.11E-09
0.59767	0.0033873	0.39894	6.91E-10
0.59829	0.0037397	0.39797	1.16E-09
0.59657	0.0040106	0.39942	1.20E-09
0.59545	0.0042485	0.4003	1.23E-09
0.59341	0.0047247	0.40187	1.24E-09
0.59722	0.004698	0.39808	1.16E-09
0.59882	0.0044253	0.39675	1.15E-09
0.59932	0.0041161	0.39657	1.13E-09
0.59899	0.0038971	0.39711	1.09E-09
0.59762	0.0037398	0.39864	1.04E-09
0.59766	0.0038204	0.39852	1.02E-09
0.59877	0.0036162	0.39761	6.12E-10
0.59722	0.0035367	0.39925	6.19E-10
0.59637	0.0040668	0.39957	1.06E-09
0.59411	0.0043503	0.40154	1.10E-09
0.59147	0.0046367	0.40389	1.13E-09
0.58856	0.0052741	0.40616	1.15E-09
0.59532	0.0050717	0.3996	1.06E-09
0.5986	0.0047122	0.39669	1.05E-09
0.59942	0.0044494	0.39613	1.02E-09
0.59937	0.0042136	0.39641	9.89E-10
0.59891	0.004002	0.39709	9.47E-10
0.59742	0.0039567	0.39862	8.99E-10
0.59622	0.0045998	0.39919	9.30E-10
0.59771	0.0044064	0.39788	5.41E-10
0.59873	0.0042992	0.39697	5.48E-10
0.59698	0.0042168	0.3988	5.52E-10
0.59412	0.0047697	0.40112	9.70E-10
0.59148	0.0049669	0.40356	1.00E-09
0.58822	0.0051906	0.40659	1.03E-09
0.5848	0.0054264	0.40977	1.05E-09
0.59145	0.005136	0.40341	9.57E-10
0.59716	0.0052189	0.39762	9.49E-10
0.59891	0.0050764	0.39602	9.27E-10
0.59913	0.004846	0.39602	8.95E-10
0.59909	0.004695	0.39621	8.57E-10
0.5985	0.0046167	0.39689	8.14E-10
0.59697	0.0045145	0.39852	7.68E-10
0.59737	0.0035837	0.39904	1.62E-09
0.5978	0.0034034	0.3988	1.62E-09
0.59889	0.0036105	0.3975	1.62E-09
0.59768	0.0041577	0.39817	1.69E-09
0.59801	0.0034181	0.39857	1.54E-09
0.59927	0.0034829	0.39724	1.57E-09
0.59875	0.0038181	0.39743	1.58E-09
0.5992	0.0040674	0.39673	1.59E-09
0.59779	0.0037302	0.39848	1.59E-09
0.59799	0.0034377	0.39857	1.42E-09
0.59937	0.0034822	0.39715	1.47E-09
0.59899	0.0037304	0.39727	1.50E-09
0.59822	0.0040993	0.39768	1.52E-09
0.59917	0.0042297	0.3966	1.49E-09
0.59916	0.0038038	0.39704	1.48E-09
0.5977	0.0037195	0.39858	1.45E-09
0.59794	0.0033888	0.39867	1.28E-09
0.59935	0.0034758	0.39717	1.34E-09
0.59878	0.0037253	0.39749	1.39E-09
0.59743	0.0040078	0.39857	1.42E-09
0.59629	0.0043572	0.39936	1.44E-09
0.59867	0.0044318	0.39689	1.38E-09
0.59924	0.0040884	0.39667	1.37E-09
0.59907	0.0038202	0.39711	1.34E-09
0.59762	0.003736	0.39864	1.30E-09
0.59935	0.0034483	0.3972	1.20E-09
0.598	0.0033654	0.39864	7.81E-10
0.59869	0.0037188	0.39759	1.25E-09
0.59738	0.0040041	0.39861	1.29E-09
0.5955	0.0043183	0.40018	1.32E-09
0.59351	0.004685	0.40181	1.34E-09
0.59744	0.0046949	0.39786	1.27E-09
0.59889	0.0044041	0.3967	1.26E-09
0.59932	0.0040847	0.3966	1.23E-09
0.59898	0.003813	0.3972	1.19E-09
0.59759	0.0037403	0.39867	1.14E-09
0.59814	0.0036906	0.39817	1.11E-09
0.59904	0.0034416	0.39752	6.91E-10
0.59756	0.0034008	0.39904	6.99E-10
0.59625	0.0039791	0.39977	1.16E-09
0.59434	0.0042812	0.40138	1.20E-09
0.59228	0.00463	0.40309	1.23E-09
0.58932	0.0051205	0.40556	1.24E-09
0.59489	0.0050169	0.40009	1.16E-09
0.59784	0.0047527	0.39741	1.15E-09
0.59915	0.0044281	0.39642	1.13E-09
0.59931	0.0041579	0.39654	1.09E-09
0.59891	0.003866	0.39723	1.04E-09
0.59743	0.0037657	0.3988	9.90E-10
0.59588	0.0040371	0.40008	1.02E-09
0.5976	0.0037988	0.3986	6.12E-10
0.59856	0.0036107	0.39783	6.19E-10
0.597	0.0035297	0.39948	6.24E-10
0.59385	0.0043257	0.40182	1.06E-09
0.59111	0.0046393	0.40425	1.10E-09
0.58765	0.0049463	0.40741	1.13E-09
0.58335	0.0055557	0.4111	1.15E-09
0.59129	0.00543	0.40328	1.06E-09
0.59684	0.0051277	0.39804	1.05E-09
0.59883	0.0046912	0.39648	1.02E-09
0.59937	0.0044505	0.39617	9.89E-10
0.5993	0.0042682	0.39643	9.47E-10
0.59873	0.0040583	0.39721	8.99E-10
0.59734	0.0040154	0.39864	8.49E-10
0.59383	0.0047741	0.40139	9.30E-10
0.59626	0.0045437	0.39919	5.41E-10
0.59784	0.0043988	0.39776	5.48E-10
0.59834	0.0042814	0.39738	5.52E-10
0.59694	0.0043273	0.39873	5.55E-10
0.59096	0.0049763	0.40406	9.70E-10
0.58794	0.005204	0.40686	1.00E-09
0.58464	0.0054704	0.40989	1.03E-09
0.58082	0.0059829	0.4132	1.05E-09
0.58594	0.0056013	0.40846	9.57E-10
0.59375	0.0054682	0.40078	9.49E-10
0.59809	0.0052751	0.39663	9.27E-10
0.599	0.0049809	0.39601	8.95E-10
0.59915	0.0048256	0.39602	8.57E-10
0.59901	0.0047128	0.39627	8.14E-10
0.59833	0.0045695	0.3971	7.68E-10
0.5967	0.0045065	0.39879	7.21E-10
0.59715	0.0038734	0.39898	1.55E-09
0.59762	0.0034817	0.3989	1.62E-09
0.5987	0.0036727	0.39762	1.62E-09
0.59744	0.00439	0.39817	1.77E-09
0.59791	0.0034124	0.39868	1.59E-09
0.59915	0.0034692	0.39738	1.62E-09
0.59858	0.0038774	0.39754	1.62E-09
0.599	0.0042498	0.39675	1.69E-09
0.59765	0.0038641	0.39849	1.69E-09
0.59796	0.0034687	0.39858	1.49E-09
0.59936	0.0034837	0.39715	1.54E-09
0.59888	0.0037335	0.39739	1.57E-09
0.59806	0.0041133	0.39783	1.58E-09
0.5991	0.00437	0.39653	1.59E-09
0.59906	0.0038749	0.39707	1.59E-09
0.59764	0.0037465	0.39861	1.56E-09
0.59783	0.0033867	0.39879	1.36E-09
0.59935	0.0035021	0.39715	1.42E-09
0.59885	0.0037267	0.39742	1.47E-09
0.59776	0.0040162	0.39822	1.50E-09
0.59641	0.004404	0.39919	1.52E-09
0.5988	0.004553	0.39665	1.49E-09
0.59928	0.0040869	0.39663	1.48E-09
0.59904	0.0037988	0.39717	1.45E-09
0.59765	0.0037001	0.39865	1.41E-09
0.59929	0.0034609	0.39725	1.28E-09
0.59796	0.0033973	0.39864	8.83E-10
0.59865	0.0036866	0.39766	1.34E-09
0.5975	0.0040125	0.39849	1.39E-09
0.5955	0.0043056	0.40019	1.42E-09
0.59343	0.0046964	0.40188	1.44E-09
0.59749	0.0047625	0.39775	1.38E-09
0.59888	0.0044022	0.39671	1.37E-09
0.59932	0.0040845	0.3966	1.34E-09
0.59897	0.0038087	0.39722	1.30E-09
0.59763	0.0036994	0.39868	1.24E-09
0.5984	0.0036876	0.39791	1.20E-09
0.59932	0.0034603	0.39722	7.81E-10
0.59783	0.0034227	0.39875	7.90E-10
0.59691	0.0040243	0.39907	1.25E-09
0.59489	0.0043059	0.4008	1.29E-09
0.59245	0.0046376	0.40292	1.32E-09
0.58964	0.0050877	0.40527	1.34E-09
0.59544	0.0050458	0.39951	1.27E-09
0.59802	0.0047513	0.39723	1.26E-09
0.59924	0.0043906	0.39637	1.23E-09
0.59926	0.0040768	0.39666	1.19E-09
0.59892	0.0038289	0.39725	1.14E-09
0.59738	0.0037599	0.39886	1.08E-09
0.59611	0.0039991	0.39989	1.11E-09
0.59766	0.00373	0.39861	6.91E-10
0.59891	0.0034706	0.39762	6.99E-10
0.59716	0.003363	0.39947	7.05E-10
0.59418	0.004292	0.40153	1.16E-09
0.59156	0.0045885	0.40385	1.20E-09
0.58818	0.0050579	0.40676	1.23E-09
0.58384	0.005547	0.41061	1.24E-09
0.59132	0.0054135	0.40326	1.16E-09
0.59604	0.0050976	0.39887	1.15E-09
0.59855	0.0047301	0.39672	1.13E-09
0.59918	0.0044482	0.39637	1.09E-09
0.59921	0.0041202	0.39667	1.04E-09
0.5988	0.0038169	0.39739	9.90E-10
0.59724	0.0038528	0.39891	9.34E-10
0.59357	0.0042867	0.40214	1.02E-09
0.59535	0.0040036	0.40065	6.12E-10
0.59713	0.0037954	0.39907	6.19E-10
0.59828	0.0036619	0.39806	6.24E-10
0.59695	0.0036437	0.39941	6.27E-10
0.59096	0.0046133	0.40443	1.06E-09
0.58761	0.004961	0.40743	1.10E-09
0.58404	0.005303	0.41066	1.13E-09
0.57972	0.005897	0.41439	1.15E-09
0.58638	0.0058131	0.40781	1.06E-09
0.5936	0.005581	0.40082	1.05E-09
0.59715	0.0051612	0.39769	1.02E-09
0.59905	0.0047027	0.39624	9.89E-10
0.5993	0.0045736	0.39613	9.47E-10
0.59924	0.0043288	0.39643	8.99E-10
0.59868	0.0040971	0.39723	8.49E-10
0.59714	0.0042208	0.39864	7.97E-10
0.59052	0.0049863	0.40449	9.30E-10
0.59341	0.0047235	0.40187	5.41E-10
0.59566	0.0045407	0.3998	5.48E-10
0.59699	0.0043721	0.39863	5.52E-10
0.59829	0.0043976	0.39731	5.55E-10
0.59694	0.0043326	0.39873	5.56E-10
0.58682	0.0052126	0.40797	9.70E-10
0.58401	0.0054734	0.41052	1.00E-09
0.58081	0.0057892	0.4134	1.03E-09
0.57694	0.0065689	0.41649	1.05E-09
0.58045	0.0060798	0.41347	9.57E-10
0.58831	0.0057563	0.40593	9.49E-10
0.59606	0.0055146	0.39843	9.27E-10
0.59843	0.0052431	0.39633	8.95E-10
0.59898	0.0050057	0.39601	8.57E-10
0.59909	0.004846	0.39607	8.14E-10
0.59884	0.0046689	0.39649	7.68E-10
0.59805	0.0045712	0.39737	7.21E-10
